001244,PRIVATE LABEL,BANCO BRADESCO,Unnamed: 3,Unnamed: 4,BRAZIL,BR,BRA,76,Unnamed: 9,Unnamed: 10,19,Unnamed: 12,N
133332,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133333,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133334,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133335,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133336,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133337,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133338,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133339,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133340,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133341,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133342,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133343,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133344,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133345,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133346,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133347,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133348,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133349,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133350,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133351,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133352,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133353,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133354,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133355,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133356,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133357,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133358,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133359,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133360,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133361,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133362,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133363,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133364,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133365,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133366,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133367,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133368,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133369,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133370,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133371,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133372,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133373,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133374,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133375,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133376,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133377,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133378,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133379,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133380,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133381,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133382,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133383,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133384,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133385,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133386,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133387,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133388,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133389,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133390,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133391,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133392,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133393,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133394,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133395,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133396,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133397,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133398,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133399,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
137972,EBT,,DEBIT,,UNITED STATES,US,USA,840,,,16,,N
152600,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152601,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152602,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152603,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152604,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152605,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152606,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152607,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152608,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152609,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152610,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152611,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152612,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152613,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152614,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152615,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152616,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152617,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152618,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152619,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152620,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152621,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152622,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152623,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152624,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152625,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152626,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152627,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152628,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152629,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152630,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152631,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152632,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152633,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152634,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152635,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152636,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152637,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152638,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152639,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152640,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152641,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152642,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152643,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152644,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152645,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152646,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152647,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152648,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152649,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152650,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152651,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152652,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152653,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152654,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152655,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152656,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152657,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152658,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152659,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152660,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152661,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152662,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152663,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152664,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152665,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152666,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152667,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152668,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152669,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152670,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152671,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152672,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152673,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152674,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152675,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152676,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152677,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152678,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152679,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152680,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152681,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152682,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152683,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152684,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152685,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152686,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152687,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152688,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152689,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152690,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152691,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152692,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152693,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152694,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152695,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152696,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152697,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152698,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
152699,UATP,SOUTHWEST AIRLINES F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTP://WWW.SWACU.ORG,(214) 357-5577,15,COMMERCIAL,N
155600,UATP,DELTA AIR LINES (DL),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.DELTA.COM/,800-221-1212,15,COMMERCIAL,N
155601,UATP,DELTA AIR LINES (DL),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.DELTA.COM/,800-221-1212,15,COMMERCIAL,N
155602,UATP,DELTA AIR LINES (DL),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.DELTA.COM/,800-221-1212,15,COMMERCIAL,N
155603,UATP,DELTA AIR LINES (DL),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.DELTA.COM/,800-221-1212,15,COMMERCIAL,N
155604,UATP,DELTA AIR LINES (DL),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.DELTA.COM/,800-221-1212,15,COMMERCIAL,N
155605,UATP,DELTA AIR LINES (DL),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.DELTA.COM/,800-221-1212,15,COMMERCIAL,N
155606,UATP,DELTA AIR LINES (DL),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.DELTA.COM/,800-221-1212,15,COMMERCIAL,N
155607,UATP,DELTA AIR LINES (DL),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.DELTA.COM/,800-221-1212,15,COMMERCIAL,N
155608,UATP,DELTA AIR LINES (DL),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.DELTA.COM/,800-221-1212,15,COMMERCIAL,N
155609,UATP,DELTA AIR LINES (DL),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.DELTA.COM/,800-221-1212,15,COMMERCIAL,N
155610,UATP,DELTA AIR LINES (DL),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.DELTA.COM/,800-221-1212,15,COMMERCIAL,N
155611,UATP,DELTA AIR LINES (DL),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.DELTA.COM/,800-221-1212,15,COMMERCIAL,N
